SPM (Spatial Population Model)
Call: spm -m -q -g 0 
Date: Thu Nov 19 22:42:33 2015
v1.1-2015-11-19 (rev. 1272). Copyright (c) 2008-2015, NIWA
User name: dunn
Machine name: NIWA-34286 (Windows_NT, PID=6480)

[MCMC]
report.type: MCMC
Original covariance matrix:
1.4961e-009 -2.82829 6.40938e-006 3.33788e-006
-2.82829 5.83449e+009 -6405.04 -3098.07
6.40938e-006 -6405.04 0.211802 0.158556
3.33788e-006 -3098.07 0.158556 0.24515
Proposal distribution covariance matrix:
1e-006 -61.1071 0.000165705 8.6296e-005
-73.1213 5.83449e+009 -6405.04 -3098.07
0.000165705 -6405.04 0.211802 0.158556
8.6296e-005 -3098.07 0.158556 0.24515
Cholesky decomposition matrix:
0.001 0 0 0
-73121.3 22085.5 0 0
0.165705 0.258609 0.342732 0
0.086296 0.145435 0.311163 0.346019
MCMC objective function values:
iteration score penalty prior likelihood acceptance_rate acceptance_rate_since_adapt stepsize
197500 280.212 0 0 282.371 0.221732 0.217508 0.0523105
198000 279.891 0 0 279.891 0.221722 0.21751 0.0523105
198500 281.369 0 0 727.722 0.221753 0.217594 0.0523105
199000 280.405 0 0 287.322 0.221764 0.217636 0.0523105
199500 281.134 0 0 299.516 0.22183 0.217789 0.0523105
200000 281.412 0 0 333.139 0.221805 0.21776 0.0523105
200500 281.154 0 0 293.042 0.221905 0.21798 0.0523105
201000 281.657 0 0 281.657 0.221965 0.218119 0.0523105
201500 280.869 0 0 280.869 0.22205 0.218305 0.0523105
202000 280.258 0 0 284.343 0.222079 0.218382 0.0523105
202500 281.939 0 0 281.939 0.222212 0.218663 0.0523105
203000 281.259 0 0 281.259 0.222394 0.219039 0.0523105
203500 282.501 0 0 294.451 0.2226 0.219459 0.0523105
204000 279.771 0 0 302.668 0.222686 0.219644 0.0523105
204500 280.003 0 0 324.731 0.222641 0.219569 0.0523105
205000 280.259 0 0 316.624 0.22258 0.219467 0.0523105
205500 279.437 0 0 279.437 0.222579 0.219479 0.0523105
206000 280.184 0 0 280.184 0.222539 0.219415 0.0523105
206500 280.685 0 0 280.685 0.22247 0.219296 0.0523105
207000 281.04 0 0 363.147 0.222362 0.219103 0.0523105
207500 280.168 0 0 280.168 0.222361 0.219116 0.0523105
208000 283.373 0 0 651.421 0.222255 0.218926 0.0523105
208500 280.634 0 0 280.634 0.22211 0.218664 0.0523105
209000 279.849 0 0 290.429 0.222005 0.218477 0.0523105
209500 281.826 0 0 281.826 0.222024 0.21853 0.0523105
210000 279.466 0 0 512.347 0.221995 0.218491 0.0523105
210500 279.862 0 0 292.52 0.221929 0.21838 0.0523105
211000 279.835 0 0 297.775 0.221815 0.21818 0.0523105
211500 280.655 0 0 293.013 0.221735 0.218045 0.0523105
212000 281.628 0 0 330.278 0.221712 0.218018 0.0523105
212500 281.363 0 0 283.355 0.221671 0.217956 0.0523105
213000 282.738 0 0 282.738 0.221601 0.217841 0.0523105
213500 279.704 0 0 282.595 0.221602 0.217859 0.0523105
214000 283.606 0 0 283.606 0.221598 0.217868 0.0523105
214500 282.184 0 0 282.184 0.221566 0.217825 0.0523105
215000 280.34 0 0 324.957 0.221484 0.217687 0.0523105
215500 280.326 0 0 283.869 0.221387 0.217524 0.0523105
216000 282.381 0 0 287.368 0.221333 0.21744 0.0523105
216500 280.173 0 0 286.621 0.221224 0.217253 0.0523105
217000 281.651 0 0 314.97 0.221198 0.217222 0.0523105
217500 281.93 0 0 341.717 0.2212 0.217243 0.0523105
218000 280.077 0 0 280.927 0.221261 0.217373 0.0523105
218500 280.868 0 0 662.093 0.221272 0.217409 0.0523105
219000 283.031 0 0 304.02 0.221425 0.217706 0.0523105
219500 280.349 0 0 282.522 0.221572 0.217992 0.0523105
220000 280.052 0 0 310.018 0.221591 0.218042 0.0523105
220500 279.475 0 0 294.294 0.221524 0.217934 0.0523105
221000 279.925 0 0 280.992 0.22148 0.217868 0.0523105
221500 280.567 0 0 280.567 0.221354 0.217654 0.0523105
222000 281.169 0 0 281.169 0.22136 0.21768 0.0523105
222500 280.018 0 0 280.018 0.221389 0.217747 0.0523105
223000 282.551 0 0 489.38 0.221386 0.217756 0.0523105
223500 279.844 0 0 284.304 0.221306 0.217628 0.0523105
224000 281.069 0 0 288.18 0.221263 0.217565 0.0523105
224500 280.444 0 0 303.376 0.221198 0.217462 0.0523105
225000 282.29 0 0 282.29 0.221258 0.217584 0.0523105
225500 282.355 0 0 286.727 0.221379 0.217817 0.0523105
226000 282.058 0 0 987.21 0.221442 0.217944 0.0523105
226500 280.923 0 0 280.923 0.221519 0.218095 0.0523105
227000 283.71 0 0 283.71 0.221612 0.218276 0.0523105
227500 282.662 0 0 282.662 0.221679 0.218408 0.0523105
228000 279.98 0 0 281.097 0.221776 0.218594 0.0523105
228500 280.562 0 0 280.562 0.221807 0.218661 0.0523105
229000 283.369 0 0 381.451 0.221908 0.218853 0.0523105
229500 281.356 0 0 282.788 0.221908 0.218865 0.0523105
230000 279.625 0 0 280.673 0.221874 0.218815 0.0523105
230500 281.786 0 0 537.365 0.221896 0.218866 0.0523105
231000 280.182 0 0 282.999 0.221926 0.218931 0.0523105
231500 283.027 0 0 392.168 0.221957 0.218996 0.0523105
232000 279.502 0 0 279.502 0.221948 0.218992 0.0523105
232500 282.306 0 0 292.495 0.222013 0.219117 0.0523105
233000 280.971 0 0 377.667 0.222043 0.21918 0.0523105
233500 281.807 0 0 292.474 0.222039 0.219184 0.0523105
234000 282.22 0 0 330.844 0.222103 0.219306 0.0523105
234500 280.165 0 0 280.165 0.222072 0.219264 0.0523105
235000 280.075 0 0 389.044 0.222145 0.2194 0.0523105
235500 280.943 0 0 364.714 0.222183 0.219476 0.0523105
236000 280.386 0 0 280.386 0.222288 0.219669 0.0523105
236500 280.236 0 0 280.236 0.222317 0.219729 0.0523105
237000 280.666 0 0 289.162 0.222414 0.219905 0.0523105
237500 284.649 0 0 302.972 0.222531 0.220116 0.0523105
238000 282.568 0 0 297.27 0.222546 0.220152 0.0523105
238500 281.142 0 0 288.553 0.222671 0.220375 0.0523105
239000 279.634 0 0 352.889 0.222711 0.220453 0.0523105
239500 281.79 0 0 281.79 0.222739 0.220509 0.0523105
240000 280.465 0 0 431.169 0.222763 0.220557 0.0523105
240500 281.465 0 0 334.582 0.222815 0.220655 0.0523105
241000 281.191 0 0 290.486 0.222747 0.220546 0.0523105
241500 281.019 0 0 281.019 0.222774 0.220601 0.0523105
242000 280.024 0 0 304.444 0.222773 0.220606 0.0523105
242500 280.345 0 0 301.264 0.222849 0.220744 0.0523105
243000 279.75 0 0 282.088 0.222835 0.220727 0.0523105
243500 281.355 0 0 281.355 0.222825 0.220718 0.0523105
244000 280.727 0 0 290.155 0.222775 0.220639 0.0523105
244500 279.885 0 0 292.034 0.222695 0.220512 0.0523105
245000 280.848 0 0 337.387 0.222637 0.220421 0.0523105
245500 280.673 0 0 437.296 0.222566 0.220309 0.0523105
246000 279.71 0 0 279.71 0.222463 0.220144 0.0523105
246500 281.244 0 0 448.899 0.222446 0.220123 0.0523105
247000 280.452 0 0 281.325 0.222372 0.220007 0.0523105
247500 279.512 0 0 287.365 0.222251 0.21981 0.0523105
248000 280.353 0 0 350.843 0.222185 0.219709 0.0523105
248500 280.595 0 0 280.595 0.222068 0.219522 0.0523105
249000 280.007 0 0 349.277 0.222028 0.219463 0.0523105
249500 280.02 0 0 283.962 0.221964 0.219365 0.0523105
250000 280.645 0 0 284.001 0.221968 0.21938 0.0523105
250500 279.84 0 0 305.584 0.221936 0.219336 0.0523105
251000 279.978 0 0 450.542 0.221845 0.219192 0.0523105
251500 280.744 0 0 280.744 0.221785 0.219102 0.0523105
252000 280.32 0 0 280.32 0.221774 0.219092 0.0523105
252500 279.41 0 0 288.881 0.221782 0.219115 0.0523105
253000 279.45 0 0 320.058 0.221775 0.219111 0.0523105
253500 280.11 0 0 288.433 0.221688 0.218977 0.0523105
254000 280.735 0 0 297.509 0.221579 0.218805 0.0523105
254500 280.856 0 0 283.462 0.221521 0.218718 0.0523105
255000 280.922 0 0 307.74 0.221416 0.218555 0.0523105
255500 280.487 0 0 338.082 0.221323 0.218412 0.0523105
256000 283.292 0 0 297.505 0.221348 0.218462 0.0523105
256500 281.11 0 0 346.887 0.221255 0.218319 0.0523105
257000 280.834 0 0 291.603 0.221152 0.218159 0.0523105
257500 280.961 0 0 322.753 0.221041 0.217987 0.0523105
258000 279.75 0 0 286.183 0.220981 0.217899 0.0523105
258500 279.74 0 0 298.256 0.220894 0.217767 0.0523105
259000 281.118 0 0 281.118 0.220861 0.217723 0.0523105
259500 280.176 0 0 280.176 0.220771 0.217586 0.0523105
260000 279.813 0 0 280.913 0.220792 0.217631 0.0523105
260500 280.29 0 0 300.945 0.220833 0.217707 0.0523105
261000 284.861 0 0 293.036 0.220946 0.217901 0.0523105
261500 280.081 0 0 1056.51 0.221013 0.218019 0.0523105
262000 279.883 0 0 285.376 0.220977 0.217969 0.0523105
262500 282.951 0 0 282.951 0.220888 0.217834 0.0523105
263000 280.078 0 0 280.078 0.220817 0.21773 0.0523105
263500 282.09 0 0 283.552 0.220835 0.217768 0.0523105
264000 279.619 0 0 302.072 0.220811 0.217738 0.0523105
264500 284.506 0 0 284.506 0.220862 0.21783 0.0523105
265000 280.806 0 0 295.443 0.220985 0.218036 0.0523105
265500 280.69 0 0 292.608 0.221126 0.218272 0.0523105
266000 279.893 0 0 377.93 0.221128 0.218283 0.0523105
266500 280.086 0 0 281.221 0.221152 0.21833 0.0523105
267000 280.4 0 0 289.308 0.221165 0.218359 0.0523105
267500 279.64 0 0 314.771 0.221185 0.2184 0.0523105
268000 279.569 0 0 288.053 0.221134 0.218327 0.0523105
268500 279.504 0 0 287.501 0.22108 0.218249 0.0523105
269000 283.894 0 0 300.009 0.221063 0.218231 0.0523105
269500 283.381 0 0 292.797 0.221128 0.218342 0.0523105
270000 284.948 0 0 291.523 0.221237 0.218524 0.0523105
270500 280.307 0 0 312.5 0.221312 0.218651 0.0523105
271000 280.017 0 0 290.269 0.221439 0.21886 0.0523105
271500 280.581 0 0 413.905 0.221459 0.218898 0.0523105
272000 280.775 0 0 351.319 0.221482 0.218942 0.0523105
272500 280.76 0 0 292.402 0.22145 0.218899 0.0523105
273000 281.103 0 0 356.043 0.221447 0.218902 0.0523105
273500 280.195 0 0 290.072 0.22147 0.218945 0.0523105
274000 280.129 0 0 280.129 0.221588 0.219138 0.0523105
274500 280.544 0 0 280.544 0.221701 0.219324 0.0523105
275000 284.979 0 0 294.696 0.221793 0.219474 0.0523105
275500 283.928 0 0 289.544 0.221938 0.219709 0.0523105
276000 281.774 0 0 281.774 0.222101 0.219972 0.0523105
276500 281.269 0 0 281.269 0.222145 0.220045 0.0523105
277000 280.205 0 0 282.721 0.222191 0.220124 0.0523105
277500 281.183 0 0 281.183 0.222227 0.220186 0.0523105
278000 281.18 0 0 292.31 0.222205 0.220157 0.0523105
278500 280.514 0 0 350.574 0.222233 0.220207 0.0523105
279000 283.765 0 0 362.011 0.222312 0.220335 0.0523105
279500 283.241 0 0 289.178 0.222318 0.220351 0.0523105
280000 281.712 0 0 286.357 0.222289 0.220311 0.0523105
280500 284.105 0 0 297.175 0.222392 0.220476 0.0523105
281000 282.339 0 0 315.254 0.222427 0.220536 0.0523105
281500 280.425 0 0 343.674 0.22249 0.220639 0.0523105
282000 280.253 0 0 508.91 0.222557 0.220747 0.0523105
282500 282.103 0 0 284.201 0.222577 0.220784 0.0523105
283000 281.125 0 0 289.865 0.222661 0.220918 0.0523105
283500 281.356 0 0 287.41 0.222737 0.221041 0.0523105
284000 280.543 0 0 282.803 0.222803 0.221147 0.0523105
284500 280.299 0 0 318.3 0.22284 0.221209 0.0523105
285000 279.504 0 0 290.687 0.222747 0.22107 0.0523105
285500 279.809 0 0 350.219 0.222673 0.22096 0.0523105
286000 281.036 0 0 325.495 0.222629 0.220898 0.0523105
286500 280.357 0 0 291.599 0.222562 0.220799 0.0523105
287000 280.303 0 0 281.528 0.22253 0.220754 0.0523105
287500 280.819 0 0 954.771 0.222449 0.220635 0.0523105
288000 279.753 0 0 365.406 0.222333 0.220463 0.0523105
288500 281.961 0 0 281.961 0.222208 0.220276 0.0523105
289000 281.129 0 0 288.839 0.222104 0.220122 0.0523105
289500 282.235 0 0 290.551 0.222021 0.22 0.0523105
290000 286.438 0 0 291.767 0.221907 0.219832 0.0523105
290500 285.509 0 0 350.759 0.221797 0.219669 0.0523105
291000 283.323 0 0 285.297 0.221687 0.219508 0.0523105
291500 281.121 0 0 543.188 0.221561 0.219321 0.0523105
292000 280.987 0 0 381.921 0.221459 0.219172 0.0523105
292500 282.474 0 0 875.904 0.221316 0.218961 0.0523105
293000 280.644 0 0 280.644 0.221184 0.218767 0.0523105
293500 280.3 0 0 294.093 0.221148 0.218718 0.0523105
294000 280.616 0 0 280.616 0.221017 0.218526 0.0523105
294500 280.889 0 0 1383.42 0.220869 0.218308 0.0523105
295000 280.274 0 0 468.218 0.220688 0.218041 0.0523105
295500 280.348 0 0 335.446 0.220575 0.217877 0.0523105
296000 281.195 0 0 432.524 0.220459 0.217709 0.0523105
296500 280.764 0 0 297.767 0.220317 0.217501 0.0523105
297000 281.103 0 0 282.82 0.220199 0.21733 0.0523105
297500 281.053 0 0 430.676 0.220057 0.217124 0.0523105
298000 280.749 0 0 299.236 0.219956 0.21698 0.0523105
298500 281.279 0 0 357.113 0.219866 0.216851 0.0523105
299000 282.267 0 0 283.036 0.219779 0.216729 0.0523105
299500 280.952 0 0 293.397 0.219669 0.216571 0.0523105
300000 280.261 0 0 280.347 0.219577 0.21644 0.0523105
300500 279.902 0 0 325.465 0.219494 0.216324 0.0523105
301000 280.48 0 0 303.168 0.219352 0.216119 0.0523105
301500 282.309 0 0 282.309 0.219247 0.21597 0.0523105
302000 281.781 0 0 315.68 0.219179 0.215876 0.0523105
302500 281.231 0 0 1609.01 0.219058 0.215704 0.0523105
303000 281.348 0 0 281.348 0.21898 0.215596 0.0523105
303500 282.911 0 0 282.911 0.21888 0.215455 0.0523105
304000 282.61 0 0 283.314 0.218753 0.215275 0.0523105
304500 282.277 0 0 320.246 0.21865 0.21513 0.0523105
305000 280.654 0 0 281.007 0.21863 0.215107 0.0523105
305500 280.772 0 0 286.443 0.218596 0.215066 0.0523105
306000 279.651 0 0 283.777 0.218516 0.214956 0.0523105
306500 280.825 0 0 283.367 0.218542 0.215002 0.0523105
307000 279.787 0 0 520.02 0.218524 0.214986 0.0523105
307500 285.433 0 0 290.813 0.218459 0.214896 0.0523105
308000 279.914 0 0 356.52 0.218451 0.214894 0.0523105
308500 279.926 0 0 309.594 0.218441 0.214887 0.0523105
309000 280.006 0 0 345.64 0.218379 0.214804 0.0523105
309500 279.673 0 0 334.766 0.218359 0.214783 0.0523105
310000 281.328 0 0 290.696 0.218294 0.214695 0.0523105
310500 279.551 0 0 403.78 0.21819 0.214551 0.0523105
311000 280.001 0 0 375.121 0.218167 0.214526 0.0523105
311500 279.868 0 0 301.631 0.218138 0.214492 0.0523105
312000 280.9 0 0 297.16 0.218122 0.214476 0.0523105
312500 280.627 0 0 687.882 0.218032 0.214353 0.0523105
313000 280.038 0 0 292.159 0.217962 0.214258 0.0523105
313500 283.072 0 0 382.926 0.217933 0.214225 0.0523105
314000 279.58 0 0 295.835 0.21799 0.214318 0.0523105
314500 280.518 0 0 291.393 0.218016 0.214364 0.0523105
315000 282.084 0 0 293.144 0.21807 0.214451 0.0523105
315500 284.855 0 0 284.855 0.218038 0.214413 0.0523105
316000 280.606 0 0 284.581 0.218082 0.214486 0.0523105
316500 282.273 0 0 385.864 0.218171 0.214624 0.0523105
317000 280.797 0 0 393.406 0.218233 0.214724 0.0523105
317500 280.848 0 0 284.191 0.218318 0.214855 0.0523105
318000 279.278 0 0 284.026 0.218289 0.214821 0.0523105
318500 280.633 0 0 300.059 0.218226 0.214737 0.0523105
319000 280.414 0 0 280.414 0.218282 0.214826 0.0523105
319500 281.28 0 0 410.053 0.218341 0.21492 0.0523105
320000 280.681 0 0 280.681 0.218347 0.214936 0.0523105
320500 281.427 0 0 307.399 0.218368 0.214975 0.0523105
321000 281.673 0 0 320.032 0.218393 0.215018 0.0523105
321500 280.535 0 0 286.602 0.218432 0.215084 0.0523105
322000 281.892 0 0 281.892 0.218497 0.215185 0.0523105
322500 279.455 0 0 280.109 0.218543 0.215258 0.0523105
323000 280.089 0 0 280.089 0.218563 0.215296 0.0523105
323500 281.892 0 0 302.515 0.218597 0.215351 0.0523105
324000 281.226 0 0 281.226 0.218685 0.215487 0.0523105
324500 283.381 0 0 283.381 0.218823 0.215693 0.0523105
325000 280.449 0 0 300.483 0.218865 0.21576 0.0523105
325500 281.206 0 0 286.891 0.2189 0.215818 0.0523105
326000 279.888 0 0 287.775 0.218923 0.215858 0.0523105
326500 280.03 0 0 280.526 0.218858 0.21577 0.0523105
327000 280.027 0 0 280.027 0.218771 0.215652 0.0523105
327500 280.017 0 0 290.082 0.21873 0.2156 0.0523105
328000 286.878 0 0 291.398 0.218765 0.215658 0.0523105
328500 281.469 0 0 480.217 0.218788 0.215698 0.0523105
329000 280.596 0 0 304.637 0.218848 0.21579 0.0523105
329500 282.018 0 0 292.581 0.218819 0.215756 0.0523105
330000 283.23 0 0 283.23 0.21873 0.215635 0.0523105
330500 280.658 0 0 287.807 0.218638 0.21551 0.0523105
331000 280.532 0 0 333.163 0.218538 0.215372 0.0523105
331500 280.351 0 0 315.132 0.218459 0.215266 0.0523105
332000 280.007 0 0 280.901 0.218364 0.215138 0.0523105
332500 279.652 0 0 385.705 0.218292 0.215041 0.0523105
333000 282.532 0 0 282.532 0.218198 0.214914 0.0523105
333500 280.783 0 0 286.644 0.21815 0.214852 0.0523105
334000 280.324 0 0 283.344 0.218105 0.214795 0.0523105
334500 280.751 0 0 282.958 0.218099 0.214793 0.0523105
335000 279.748 0 0 476.657 0.218096 0.214796 0.0523105
335500 279.712 0 0 282.138 0.218033 0.214713 0.0523105
336000 281.547 0 0 381.531 0.21806 0.214758 0.0523105
336500 280.515 0 0 280.515 0.218113 0.214841 0.0523105
337000 280.937 0 0 280.937 0.218131 0.214873 0.0523105
337500 282.68 0 0 296.12 0.218196 0.214973 0.0523105
338000 282.629 0 0 289.417 0.218322 0.21516 0.0523105
338500 282.592 0 0 287.16 0.218428 0.215317 0.0523105
339000 284.401 0 0 284.401 0.218572 0.215527 0.0523105
339500 285.972 0 0 340.204 0.218642 0.215633 0.0523105
340000 282.377 0 0 306.066 0.218762 0.215808 0.0523105
340500 281.125 0 0 281.125 0.218881 0.215983 0.0523105
341000 281.019 0 0 294.985 0.218891 0.216004 0.0523105
341500 279.656 0 0 279.656 0.218928 0.216062 0.0523105
342000 279.929 0 0 298.671 0.218921 0.216058 0.0523105
342500 282.191 0 0 283.05 0.218899 0.216033 0.0523105
343000 280.237 0 0 308.258 0.218883 0.216016 0.0523105
343500 280 0 0 280 0.218809 0.215918 0.0523105
344000 283.332 0 0 290.322 0.218808 0.215922 0.0523105
344500 281.76 0 0 296.983 0.218865 0.216008 0.0523105
345000 280.627 0 0 291.022 0.218843 0.215984 0.0523105
345500 285.057 0 0 285.057 0.218897 0.216065 0.0523105
346000 281.272 0 0 298.237 0.218942 0.216134 0.0523105
346500 281.24 0 0 291.141 0.219045 0.216284 0.0523105
347000 282.789 0 0 282.789 0.219153 0.216441 0.0523105
347500 280.649 0 0 285.039 0.219281 0.216626 0.0523105
348000 280.18 0 0 303.43 0.219302 0.216661 0.0523105
348500 280.777 0 0 308.876 0.219283 0.21664 0.0523105
349000 280.535 0 0 342.257 0.219304 0.216675 0.0523105
349500 282.455 0 0 282.455 0.21927 0.216633 0.0523105
350000 282.473 0 0 282.908 0.219266 0.216632 0.0523105
350500 283.675 0 0 285.861 0.219267 0.216639 0.0523105
351000 281.886 0 0 283.203 0.219328 0.216729 0.0523105
351500 282.924 0 0 286.735 0.219337 0.216748 0.0523105
352000 282.598 0 0 282.598 0.219375 0.216806 0.0523105
352500 282.085 0 0 286.946 0.219489 0.21697 0.0523105
353000 280.371 0 0 306.628 0.219618 0.217154 0.0523105
353500 282.375 0 0 282.375 0.219686 0.217254 0.0523105
354000 285.288 0 0 295.93 0.219828 0.217457 0.0523105
354500 281.588 0 0 287.14 0.219989 0.217686 0.0523105
355000 280.164 0 0 285.915 0.22002 0.217733 0.0523105
355500 281.178 0 0 291.618 0.220087 0.217832 0.0523105
356000 280.741 0 0 295.498 0.220149 0.217922 0.0523105
356500 280.937 0 0 280.937 0.220191 0.217984 0.0523105
357000 281.409 0 0 307.37 0.2203 0.21814 0.0523105
357500 280.763 0 0 286.859 0.220406 0.218291 0.0523105
358000 281.827 0 0 282.706 0.220461 0.218372 0.0523105
358500 281.78 0 0 314.697 0.220516 0.218453 0.0523105
359000 281.362 0 0 283.91 0.22051 0.218448 0.0523105
359500 281.432 0 0 281.432 0.220506 0.218447 0.0523105
360000 283.778 0 0 296.335 0.2205 0.218442 0.0523105
360500 280.525 0 0 298.684 0.220488 0.21843 0.0523105
361000 279.879 0 0 283.083 0.220512 0.218467 0.0523105
361500 279.453 0 0 285.349 0.220539 0.218509 0.0523105
362000 279.514 0 0 279.514 0.220528 0.218496 0.0523105
362500 281.881 0 0 295.809 0.220524 0.218495 0.0523105
363000 284.202 0 0 482.043 0.22057 0.218563 0.0523105
363500 281.471 0 0 281.471 0.220691 0.218732 0.0523105
364000 282.212 0 0 282.212 0.220802 0.21889 0.0523105
364500 282.362 0 0 317.398 0.220842 0.218949 0.0523105
365000 288.043 0 0 296.286 0.22086 0.218977 0.0523105
365500 282.097 0 0 282.097 0.220919 0.219062 0.0523105
366000 281.026 0 0 281.026 0.221025 0.219211 0.0523105
366500 282.136 0 0 293.102 0.221023 0.219212 0.0523105
367000 281.704 0 0 281.704 0.221027 0.219221 0.0523105
367500 281.11 0 0 296.555 0.221135 0.219372 0.0523105
368000 281.809 0 0 281.809 0.221239 0.219519 0.0523105
368500 282.33 0 0 287.005 0.221335 0.219654 0.0523105
369000 280.514 0 0 280.514 0.221469 0.21984 0.0523105
369500 280.446 0 0 363.186 0.221494 0.219878 0.0523105
370000 285.009 0 0 286.566 0.221586 0.220007 0.0523105
370500 280.82 0 0 1840.2 0.221587 0.220011 0.0523105
371000 280.833 0 0 280.833 0.221593 0.220022 0.0523105
371500 280.976 0 0 280.976 0.221629 0.220074 0.0523105
372000 281.782 0 0 294.876 0.221696 0.220169 0.0523105
372500 282.96 0 0 288.588 0.221734 0.220224 0.0523105
373000 282.785 0 0 360.765 0.221783 0.220293 0.0523105
373500 280.786 0 0 299.217 0.221823 0.220351 0.0523105
374000 280.678 0 0 1282.51 0.221829 0.220361 0.0523105
374500 280.783 0 0 360.361 0.221853 0.220397 0.0523105
375000 280.923 0 0 280.923 0.221827 0.220364 0.0523105
375500 280.433 0 0 282.136 0.221822 0.220359 0.0523105
376000 279.671 0 0 462.613 0.221832 0.220377 0.0523105
376500 279.862 0 0 442.999 0.221854 0.220409 0.0523105
377000 279.633 0 0 282.195 0.221838 0.22039 0.0523105
377500 283.594 0 0 283.594 0.221807 0.22035 0.0523105
378000 279.749 0 0 336.621 0.221786 0.220324 0.0523105
378500 279.423 0 0 280.484 0.221807 0.220355 0.0523105
379000 281.882 0 0 281.882 0.221799 0.220348 0.0523105
379500 279.369 0 0 359.316 0.221776 0.220318 0.0523105
380000 282.206 0 0 321.658 0.221753 0.220289 0.0523105
380500 281.193 0 0 289.027 0.221795 0.220349 0.0523105
381000 280.642 0 0 375.935 0.221814 0.220377 0.0523105
381500 279.568 0 0 322.086 0.221809 0.220373 0.0523105
382000 279.783 0 0 323.99 0.221788 0.220348 0.0523105
382500 279.324 0 0 279.324 0.221796 0.220361 0.0523105
383000 279.985 0 0 296.158 0.22183 0.22041 0.0523105
383500 279.829 0 0 283.717 0.221768 0.220328 0.0523105
384000 280.369 0 0 319.662 0.221792 0.220363 0.0523105
384500 279.925 0 0 367.438 0.221769 0.220334 0.0523105
385000 279.671 0 0 313.531 0.221774 0.220344 0.0523105
385500 281.584 0 0 285.763 0.22179 0.220368 0.0523105
386000 279.739 0 0 281.297 0.221769 0.220343 0.0523105
386500 279.997 0 0 319.329 0.221718 0.220276 0.0523105
387000 283.323 0 0 311.119 0.221682 0.22023 0.0523105
387500 285.536 0 0 307.025 0.221665 0.220209 0.0523105
388000 279.435 0 0 298.388 0.221608 0.220135 0.0523105
388500 280.77 0 0 280.77 0.221593 0.220118 0.0523105
389000 281.126 0 0 301.819 0.221589 0.220114 0.0523105
389500 281.023 0 0 316.915 0.221597 0.220128 0.0523105
390000 284.395 0 0 284.395 0.221669 0.220228 0.0523105
390500 280.103 0 0 303.375 0.221703 0.220275 0.0523105
391000 280.211 0 0 289.497 0.221693 0.220265 0.0523105
391500 282.619 0 0 366.053 0.221704 0.220281 0.0523105
392000 280.213 0 0 280.213 0.221714 0.220298 0.0523105
392500 280.612 0 0 285.31 0.221717 0.220304 0.0523105
393000 280.983 0 0 307.356 0.22174 0.220338 0.0523105
393500 284.493 0 0 285.352 0.22168 0.220259 0.0523105
394000 281.056 0 0 387.067 0.22165 0.220221 0.0523105
394500 280.028 0 0 826.26 0.221627 0.220194 0.0523105
395000 281.567 0 0 311.709 0.221595 0.220153 0.0523105
395500 280.307 0 0 295.772 0.22159 0.220149 0.0523105
396000 281.441 0 0 358.394 0.221611 0.220179 0.0523105
396500 281.966 0 0 281.966 0.221639 0.220219 0.0523105
397000 281.658 0 0 311.409 0.22163 0.220209 0.0523105
397500 281.105 0 0 288.666 0.221608 0.220182 0.0523105
398000 281.012 0 0 505.406 0.221563 0.220124 0.0523105
398500 280.457 0 0 280.457 0.221498 0.22004 0.0523105
399000 280.628 0 0 302.29 0.221509 0.220057 0.0523105
399500 280.503 0 0 357.379 0.221449 0.21998 0.0523105
400000 279.848 0 0 285.066 0.22139 0.219903 0.0523105
400500 279.753 0 0 280.083 0.221316 0.219807 0.0523105
401000 279.994 0 0 282.933 0.2212 0.219654 0.0523105
401500 282.629 0 0 383.203 0.221116 0.219546 0.0523105
402000 281.703 0 0 324.102 0.221022 0.219424 0.0523105
402500 281.456 0 0 306.811 0.220937 0.219312 0.0523105
403000 280.886 0 0 329.012 0.220841 0.219188 0.0523105
403500 280.216 0 0 494.325 0.220751 0.219071 0.0523105
404000 280.413 0 0 280.413 0.220636 0.218921 0.0523105
404500 281.815 0 0 391.621 0.220569 0.218834 0.0523105
405000 280.91 0 0 390.478 0.220459 0.218692 0.0523105
405500 280.8 0 0 281.015 0.220363 0.218566 0.0523105
406000 282.272 0 0 670.504 0.220251 0.218422 0.0523105
406500 280.437 0 0 294.41 0.220108 0.218235 0.0523105
407000 281.052 0 0 282.075 0.22 0.218094 0.0523105
407500 280.558 0 0 280.558 0.219885 0.217945 0.0523105
408000 281.531 0 0 303.223 0.219801 0.217838 0.0523105
408500 283.956 0 0 1403.8 0.219701 0.217708 0.0523105
409000 282.358 0 0 315.524 0.219587 0.21756 0.0523105
409500 282.12 0 0 329.237 0.219446 0.217376 0.0523105
410000 283.989 0 0 283.989 0.219332 0.217229 0.0523105
410500 281.944 0 0 546.662 0.219208 0.217069 0.0523105
411000 280.63 0 0 388.38 0.219134 0.216974 0.0523105
411500 281.272 0 0 568.735 0.219018 0.216825 0.0523105
412000 282.274 0 0 425.927 0.2189 0.216673 0.0523105
412500 280.841 0 0 327.361 0.2188 0.216544 0.0523105
413000 282.855 0 0 762.521 0.218685 0.216396 0.0523105
413500 281.652 0 0 301.181 0.218595 0.216281 0.0523105
414000 283.581 0 0 361.988 0.218476 0.216127 0.0523105
414500 280.832 0 0 328.43 0.218357 0.215975 0.0523105
