[initialisation-phase1]
report.type: initialisation
initialisation.initialisation_phase: Phase1
years: 100
lambda: 1e-10
lambda_hat: 0.000209034 5.69062e-05 1.55041e-05 4.22502e-06 1.15143e-06 3.13799e-07
lambda_years: 50 60 70 80 90 100
row column category age[2] age[3] age[4] age[5] age[6] age[7] age[8] age[9] age[10] age[11] age[12] age[13] age[14] age[15] age[16] age[17] age[18] age[19] age[20] age[21] age[22] age[23] age[24] age[25] age[26] age[27] age[28] age[29] age[30]
13 16 postspawning 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 16 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 16 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 16 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 16 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 16 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 17 immature 0 5.12108e-14 7.63277e-15 4.36279e-15 3.17007e-15 2.53473e-15 2.11496e-15 1.79596e-15 1.52169e-15 2.18409e-15 5.80923e-16 2.77892e-16 1.05975e-16 3.55276e-17 1.12641e-17 3.49647e-18 1.07711e-18 3.3092e-19 1.01574e-19 3.11674e-20 0 0 0 0 0 0 0 0 0
13 17 mature 0 0 0 0 1.65241e-10 1.54417e-08 6.94569e-08 1.96343e-07 5.04333e-07 1.25641e-06 3.04042e-06 6.93014e-06 1.4051e-05 2.39875e-05 3.39718e-05 4.09885e-05 4.3966e-05 4.35114e-05 4.07965e-05 3.68943e-05 3.25749e-05 2.83149e-05 2.43712e-05 2.08563e-05 1.77966e-05 1.51717e-05 1.29393e-05 1.10497e-05 7.06477e-05
13 17 prespawning 0 0 0 1.04258e-23 3.21644e-18 4.60062e-17 1.39287e-16 3.6235e-16 9.09407e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 17 spawning 0 0 0 0 0 0 0 0 0 0 1.1172e-15 3.12849e-15 7.08178e-15 1.36654e-14 2.18844e-14 2.93674e-14 3.43192e-14 3.63116e-14 3.58352e-14 3.36882e-14 3.06163e-14 2.71807e-14 2.37488e-14 2.05329e-14 1.76357e-14 1.50908e-14 1.28915e-14 1.10103e-14 6.95453e-14
13 17 postspawning 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 17 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 17 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 17 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 17 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 17 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 18 immature 0 5.8051e-14 8.77571e-15 5.0663e-15 3.64957e-15 2.89101e-15 2.39712e-15 2.028e-15 1.71469e-15 1.40546e-15 1.70534e-15 3.12411e-16 1.19127e-16 3.99346e-17 1.26609e-17 3.93001e-18 1.21065e-18 3.71947e-19 1.14167e-19 3.50313e-20 0 0 0 0 0 0 0 0 0
13 18 mature 0 0 0 0 3.33746e-11 2.08678e-09 1.29394e-08 3.89506e-08 1.01847e-07 2.55522e-07 6.23509e-07 1.44753e-06 3.04561e-06 5.48969e-06 8.2329e-06 1.04395e-05 1.16538e-05 1.18985e-05 1.14283e-05 1.0528e-05 9.42694e-06 8.28058e-06 7.18207e-06 6.17957e-06 5.29212e-06 4.52163e-06 3.86085e-06 3.2983e-06 2.09831e-05
13 18 prespawning 0 0 0 1.10876e-23 1.34329e-18 2.81727e-17 8.94876e-17 2.36799e-16 5.98093e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 18 spawning 0 0 0 0 0 0 0 0 0 0 1.10681e-15 1.75471e-15 4.83422e-15 9.31482e-15 1.54458e-14 2.13743e-14 2.58612e-14 2.82872e-14 2.88013e-14 2.78402e-14 2.59219e-14 2.34874e-14 2.0868e-14 1.82835e-14 1.58646e-14 1.36773e-14 1.17449e-14 1.00643e-14 6.33529e-14
13 18 postspawning 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 18 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 18 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 18 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 18 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 18 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 7 immature 0 1.45782e-13 1.77729e-14 3.67921e-15 2.4189e-15 8.25195e-16 7.13952e-16 6.13086e-16 5.07083e-16 3.81516e-16 2.37514e-16 1.13767e-16 4.34162e-17 1.45608e-17 4.61748e-18 1.43347e-18 4.41616e-19 1.35683e-19 4.16477e-20 1.27795e-20 0 0 0 0 0 0 0 0 0
14 7 mature 0 0 0 3.5911e-26 1.72038e-25 7.41012e-25 2.05242e-24 5.25737e-24 1.30181e-23 3.08564e-23 6.76382e-23 1.31789e-22 2.2072e-22 3.11104e-22 3.75782e-22 4.07063e-22 4.11688e-22 3.99019e-22 3.76404e-22 3.48754e-22 3.19157e-22 2.89494e-22 2.60876e-22 2.33925e-22 2.08956e-22 1.86091e-22 1.65331e-22 1.46601e-22 1.09023e-21
14 7 prespawning 0 0 0 7.62279e-21 2.03622e-16 9.00897e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 7 spawning 0 0 0 0 0 5.0203e-16 0 1.25293e-15 3.7759e-15 9.73328e-15 2.38769e-14 5.51621e-14 1.14265e-13 2.01802e-13 2.99565e-13 3.82721e-13 4.37337e-13 4.62554e-13 4.64184e-13 4.49423e-13 4.24476e-13 3.93971e-13 3.61096e-13 3.27934e-13 2.95778e-13 2.65386e-13 2.37159e-13 2.11267e-13 1.59235e-12
14 7 postspawning 0 0 0 1.74324e-26 2.93811e-24 9.21859e-24 2.4452e-23 6.21756e-23 1.54485e-22 3.70251e-22 8.19503e-22 1.55642e-21 2.3998e-21 3.0588e-21 3.41765e-21 3.51935e-21 3.4471e-21 3.27116e-21 3.04027e-21 2.78583e-21 2.52724e-21 2.27612e-21 2.03898e-21 1.81919e-21 1.61809e-21 1.43579e-21 1.27164e-21 1.12457e-21 8.28619e-21
14 7 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 7 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 7 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 7 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 7 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 8 immature 0 9.44086e-14 1.08857e-14 2.53881e-15 2.02976e-15 7.31219e-16 6.33677e-16 5.44054e-16 4.49859e-16 3.38398e-16 2.10648e-16 1.00892e-16 3.85017e-17 1.29123e-17 4.09468e-18 1.27116e-18 3.91612e-19 1.20319e-19 3.69319e-20 1.13324e-20 0 0 0 0 0 0 0 0 0
14 8 mature 0 0 0 2.08019e-26 1.00459e-25 4.09374e-25 1.12037e-24 2.856e-24 7.04979e-24 1.66394e-23 3.61851e-23 6.95774e-23 1.14581e-22 1.58744e-22 1.8862e-22 2.0113e-22 2.00388e-22 1.91519e-22 1.78364e-22 1.63369e-22 1.47989e-22 1.33042e-22 1.18966e-22 1.05966e-22 9.41141e-23 8.34054e-23 7.37906e-23 6.51979e-23 4.78997e-22
14 8 prespawning 0 0 0 2.83968e-21 1.92962e-16 8.48434e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 8 spawning 0 0 0 0 0 0 0 1.17073e-15 3.51568e-15 9.04222e-15 2.2148e-14 5.10813e-14 1.055e-13 1.85322e-13 2.72768e-13 3.44489e-13 3.88274e-13 4.04555e-13 3.99799e-13 3.81311e-13 3.55053e-13 3.2523e-13 2.9456e-13 2.64679e-13 2.36497e-13 2.10464e-13 1.86746e-13 1.65338e-13 1.21982e-12
14 8 postspawning 0 0 0 1.89745e-26 2.27108e-24 7.06019e-24 1.86401e-23 4.72882e-23 1.17333e-22 2.80801e-22 6.20003e-22 1.17242e-21 1.795e-21 2.26548e-21 2.50147e-21 2.54318e-21 2.45911e-21 2.30495e-21 2.11784e-21 1.92051e-21 1.72616e-21 1.542e-21 1.37153e-21 1.21615e-21 1.07596e-21 9.50373e-22 8.38412e-22 7.38956e-22 5.38235e-21
14 8 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 8 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 8 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 8 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 8 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 9 immature 0 1.29673e-13 1.4372e-14 3.86843e-15 2.06074e-15 1.59914e-15 1.36625e-15 1.18452e-15 1.85671e-15 6.3188e-16 3.93285e-16 1.88355e-16 7.18757e-17 2.41045e-17 7.64379e-18 2.37294e-18 7.31039e-19 2.24605e-19 6.89421e-20 2.11547e-20 0 0 0 0 0 0 0 0 0
14 9 mature 0 0 0 2.56046e-25 1.24087e-24 4.85675e-24 1.31667e-23 3.34261e-23 8.22865e-23 1.93536e-22 4.18151e-22 7.95361e-22 1.29157e-21 1.76308e-21 2.06427e-21 2.16887e-21 2.12928e-21 2.00609e-21 1.8431e-21 1.66708e-21 1.49301e-21 1.32859e-21 1.17736e-21 1.04045e-21 9.17746e-22 8.08495e-22 7.11633e-22 6.25996e-22 4.52947e-21
14 9 prespawning 0 0 0 2.42562e-21 1.29208e-16 5.9113e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 9 spawning 0 0 0 0 0 0 0 1.22152e-15 2.08284e-15 6.3471e-15 1.52817e-14 3.54552e-14 7.33582e-14 1.29208e-13 1.90113e-13 2.39021e-13 2.67194e-13 2.75423e-13 2.68894e-13 2.53223e-13 2.32835e-13 2.10727e-13 1.88731e-13 1.67866e-13 1.48627e-13 1.31199e-13 1.15588e-13 1.01706e-13 7.3408e-13
14 9 postspawning 0 0 0 3.8856e-25 3.54613e-23 1.09182e-22 2.86951e-22 7.26387e-22 1.79997e-21 4.30151e-21 9.47451e-21 1.78389e-20 2.71229e-20 3.3908e-20 3.70229e-20 3.71957e-20 3.55451e-20 3.29468e-20 2.99628e-20 2.69209e-20 2.39989e-20 2.12849e-20 1.88139e-20 1.65926e-20 1.46118e-20 1.28548e-20 1.13017e-20 9.93196e-21 7.16208e-20
14 9 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 9 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 9 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 9 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 9 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 10 immature 0 1.01283e-13 1.10372e-14 3.46358e-15 2.07261e-15 1.65793e-15 1.42183e-15 1.23208e-15 1.92943e-15 6.56276e-16 4.08407e-16 1.95581e-16 7.46297e-17 2.50274e-17 7.93636e-18 2.46375e-18 7.59011e-19 2.33198e-19 7.15799e-20 2.1964e-20 0 0 0 0 0 0 0 0 0
14 10 mature 0 0 0 1.83438e-24 8.97795e-24 3.50686e-23 9.47381e-23 2.39927e-22 5.89822e-22 1.38606e-21 2.99202e-21 5.68142e-21 9.1947e-21 1.24798e-20 1.449e-20 1.50613e-20 1.46027e-20 1.35738e-20 1.23006e-20 1.0977e-20 9.70558e-21 8.53453e-21 7.48131e-21 6.54698e-21 5.72484e-21 5.00476e-21 4.37561e-21 3.82654e-21 2.71158e-20
14 10 prespawning 0 0 0 1.35461e-21 6.60169e-17 3.2171e-16 8.87267e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 10 spawning 0 0 0 0 0 0 0 0 1.13264e-15 3.32105e-15 8.30685e-15 1.92907e-14 4.01566e-14 7.11487e-14 1.05059e-13 1.31947e-13 1.46739e-13 1.50029e-13 1.4501e-13 1.35061e-13 1.22787e-13 1.09897e-13 9.73879e-14 8.57719e-14 7.52627e-14 6.59035e-14 5.76473e-14 5.04045e-14 3.55622e-13
14 10 postspawning 0 0 0 4.04113e-24 3.17644e-22 9.66213e-22 2.52427e-21 6.3717e-21 1.57631e-20 3.76091e-20 8.26106e-20 1.54731e-19 2.33151e-19 2.87749e-19 3.09334e-19 3.0559e-19 2.87108e-19 2.61793e-19 2.34459e-19 2.07725e-19 1.82864e-19 1.60385e-19 1.40384e-19 1.22756e-19 1.07305e-19 9.38003e-20 8.20147e-20 7.17344e-20 5.08908e-19
14 10 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 10 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 10 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 10 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 10 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 11 immature 0 1.31557e-13 1.44541e-14 5.25353e-15 3.41614e-15 2.77958e-15 2.38545e-15 2.06449e-15 1.76865e-15 1.46032e-15 1.7805e-15 3.27007e-16 1.24773e-16 4.18418e-17 1.32681e-17 4.1189e-18 1.26891e-18 3.89858e-19 1.19666e-19 3.67191e-20 0 0 0 0 0 0 0 0 0
14 11 mature 0 0 0 7.12726e-24 3.61042e-23 1.50082e-22 4.07852e-22 1.03313e-21 2.54199e-21 5.99629e-21 1.30583e-20 2.51386e-20 4.12645e-20 5.6523e-20 6.57909e-20 6.81726e-20 6.56248e-20 6.04e-20 5.41055e-20 4.76882e-20 4.16366e-20 3.61636e-20 3.13301e-20 2.71182e-20 2.34753e-20 2.03363e-20 1.76353e-20 1.53109e-20 1.05624e-19
14 11 prespawning 0 0 0 4.60486e-22 3.77022e-17 1.9489e-16 5.37913e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 11 spawning 0 0 0 0 0 0 0 0 1.02801e-15 1.70685e-15 5.10207e-15 1.16287e-14 2.44492e-14 4.35197e-14 6.45009e-14 8.09636e-14 8.96665e-14 9.1032e-14 8.71937e-14 8.0376e-14 7.22717e-14 6.3965e-14 5.60649e-14 4.88625e-14 4.24574e-14 3.68443e-14 3.19667e-14 2.7747e-14 1.90488e-13
14 11 postspawning 0 0 0 1.94296e-23 1.55886e-21 4.72347e-21 1.22981e-20 3.09787e-20 7.65504e-20 1.82496e-19 4.00464e-19 7.48566e-19 1.12336e-18 1.37695e-18 1.46595e-18 1.43087e-18 1.3261e-18 1.19176e-18 1.05178e-18 9.18593e-19 7.97732e-19 6.90895e-19 5.97809e-19 5.17349e-19 4.48068e-19 3.88493e-19 3.37254e-19 2.93139e-19 2.0337e-18
14 11 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 11 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 11 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 11 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 11 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 12 immature 0 1.31004e-13 1.48431e-14 6.12913e-15 4.20964e-15 3.45208e-15 2.95828e-15 2.55546e-15 2.18661e-15 1.80416e-15 2.19871e-15 4.03716e-16 1.54032e-16 5.16521e-17 1.63787e-17 5.08448e-18 1.56637e-18 4.81247e-19 1.47718e-19 4.53266e-20 0 0 0 0 0 0 0 0 0
14 12 mature 0 0 0 9.43128e-24 5.15844e-23 2.47672e-22 6.83876e-22 1.7377e-21 4.28932e-21 1.0203e-20 2.26192e-20 4.47452e-20 7.55674e-20 1.057e-19 1.24469e-19 1.29545e-19 1.24626e-19 1.14233e-19 1.01669e-19 8.8895e-20 7.69265e-20 6.61968e-20 5.68181e-20 4.8737e-20 4.18296e-20 3.59479e-20 3.09453e-20 2.66883e-20 1.79426e-19
14 12 prespawning 0 0 0 1.12265e-22 2.75662e-17 1.54178e-16 4.27483e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 12 spawning 0 0 0 0 0 0 0 8.16346e-16 0 1.35465e-15 4.09407e-15 9.2622e-15 1.95621e-14 3.51734e-14 5.25054e-14 6.61526e-14 7.32814e-14 7.41974e-14 7.07071e-14 6.4727e-14 5.77199e-14 5.06196e-14 4.3943e-14 3.79276e-14 3.26436e-14 2.80712e-14 2.4148e-14 2.0796e-14 1.38351e-13
14 12 postspawning 0 0 0 2.63703e-23 2.45112e-21 7.49386e-21 1.95344e-20 4.91865e-20 1.21508e-19 2.89784e-19 6.36817e-19 1.19387e-18 1.79948e-18 2.21585e-18 2.36622e-18 2.31057e-18 2.13644e-18 1.9111e-18 1.67584e-18 1.45259e-18 1.25117e-18 1.07455e-18 9.22133e-19 7.91754e-19 6.80693e-19 5.86209e-19 5.05783e-19 4.37215e-19 2.97126e-18
14 12 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 12 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 12 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 12 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 12 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 13 immature 0 9.7967e-14 1.16316e-14 5.3224e-15 3.77909e-15 3.10405e-15 2.65202e-15 2.28546e-15 1.95279e-15 1.60995e-15 1.96097e-15 3.59963e-16 1.37329e-16 4.60492e-17 1.46017e-17 4.5328e-18 1.3964e-18 4.29026e-19 1.31688e-19 4.0408e-20 0 0 0 0 0 0 0 0 0
14 13 mature 0 0 0 1.2808e-23 7.90661e-23 4.70975e-22 1.32896e-21 3.3933e-21 8.41185e-21 2.0206e-20 4.5702e-20 9.31252e-20 1.62102e-19 2.31923e-19 2.76969e-19 2.90532e-19 2.80507e-19 2.57281e-19 2.28644e-19 1.99325e-19 1.71802e-19 1.47156e-19 1.25679e-19 1.07255e-19 9.15912e-20 7.8331e-20 6.71221e-20 5.76428e-20 3.80886e-19
14 13 prespawning 0 0 0 3.10488e-23 1.94541e-17 1.26433e-16 3.55127e-16 9.05968e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 13 spawning 0 0 0 0 0 0 0 0 0 1.12834e-15 3.24147e-15 7.77096e-15 1.65911e-14 3.0281e-14 4.58439e-14 5.83931e-14 6.5146e-14 6.62212e-14 6.31906e-14 5.78001e-14 5.14128e-14 4.49147e-14 3.88027e-14 3.33084e-14 2.85019e-14 2.43651e-14 2.08382e-14 1.78457e-14 1.1588e-13
14 13 postspawning 0 0 0 2.98201e-23 3.49242e-21 1.08306e-20 2.83217e-20 7.13353e-20 1.76242e-19 4.2067e-19 9.26668e-19 1.74575e-18 2.65171e-18 3.29535e-18 3.54824e-18 3.48534e-18 3.23288e-18 2.8937e-18 2.53378e-18 2.1896e-18 1.87822e-18 1.60534e-18 1.37055e-18 1.17062e-18 1.00127e-18 8.58076e-19 7.36979e-19 6.34404e-19 4.24053e-18
14 13 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 13 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 13 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 13 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 13 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 14 immature 0 7.14962e-14 8.96471e-15 4.43464e-15 3.20616e-15 2.62689e-15 2.23506e-15 1.92077e-15 1.63852e-15 1.34964e-15 1.64292e-15 3.01487e-16 1.15011e-16 3.85638e-17 1.22279e-17 3.79584e-18 1.16936e-18 3.5927e-19 1.10277e-19 3.38379e-20 0 0 0 0 0 0 0 0 0
14 14 mature 0 0 0 0 2.68077e-11 2.72147e-09 8.89922e-09 2.34989e-08 5.92957e-08 1.46603e-07 3.50589e-07 7.76488e-07 1.48133e-06 2.29838e-06 2.9271e-06 3.21823e-06 3.20895e-06 3.00571e-06 2.70587e-06 2.37594e-06 2.05451e-06 1.76075e-06 1.50197e-06 1.27886e-06 1.08892e-06 9.28313e-07 7.929e-07 6.78781e-07 4.425e-06
14 14 prespawning 0 0 0 2.02964e-23 1.27645e-17 1.02515e-16 2.93022e-16 7.50208e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 14 spawning 0 0 0 0 0 0 0 0 9.35772e-16 0 2.90032e-15 6.32033e-15 1.40882e-14 2.60332e-14 4.01079e-14 5.17265e-14 5.82699e-14 5.96345e-14 5.71699e-14 5.24382e-14 4.67035e-14 4.0803e-14 3.5219e-14 3.01835e-14 2.57733e-14 2.19789e-14 1.87485e-14 1.60136e-14 1.02657e-13
14 14 postspawning 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 14 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 14 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 14 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 14 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 14 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 15 immature 0 4.48076e-14 5.93187e-15 3.10508e-15 2.26238e-15 1.84399e-15 1.56121e-15 1.33752e-15 2.07618e-15 7.03119e-16 4.37036e-16 2.09155e-16 7.97811e-17 2.67498e-17 8.48167e-18 2.63289e-18 8.11093e-19 2.49196e-19 7.64895e-20 2.34704e-20 0 0 0 0 0 0 0 0 0
14 15 mature 0 0 0 1.24897e-23 1.01007e-22 9.90997e-22 2.91887e-21 7.53225e-21 1.88056e-20 4.58012e-20 1.06467e-19 2.25807e-19 4.09777e-19 6.0644e-19 7.42651e-19 7.93514e-19 7.76378e-19 7.18648e-19 6.42412e-19 5.61844e-19 4.84825e-19 4.15099e-19 3.53957e-19 3.01347e-19 2.56585e-19 2.18732e-19 1.86807e-19 1.59893e-19 1.04032e-18
14 15 prespawning 0 0 0 1.97227e-23 8.54914e-18 8.75693e-17 2.54901e-16 6.55306e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 15 spawning 0 0 0 0 0 0 0 0 8.18801e-16 0 2.54323e-15 5.57494e-15 1.2556e-14 2.35405e-14 3.67814e-14 4.80021e-14 5.45875e-14 5.62808e-14 5.42603e-14 4.99767e-14 4.46396e-14 3.90708e-14 3.37554e-14 2.89359e-14 2.47004e-14 2.10491e-14 1.79378e-14 1.53034e-14 9.74302e-14
14 15 postspawning 0 0 0 1.04719e-23 2.59841e-21 8.44577e-21 2.23685e-20 5.6508e-20 1.39787e-19 3.34595e-19 7.42339e-19 1.41948e-18 2.20949e-18 2.8297e-18 3.13694e-18 3.15691e-18 2.98221e-18 2.70334e-18 2.3859e-18 2.07026e-18 1.77785e-18 1.51792e-18 1.29249e-18 1.09988e-18 9.36698e-19 7.99037e-19 6.83062e-19 5.85306e-19 3.8335e-18
14 15 immature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 15 mature-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 15 prespawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 15 spawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 15 postspawning-tag 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
*end

[TagRelease2001]
report.type: layer
layer: TagRelease2001
layer.type: numeric
year: 1995
time_step: zero
